id,Airline,Flight,AirportFrom,AirportTo,DayOfWeek,Time,Length,Delay
28510,AA,22,LAX,JFK,4,900,315,1
279196,OO,7755,SLC,CDC,5,459,72,0
169407,MQ,4357,ORD,GRB,5,1030,60,0
199734,EV,5098,ATL,ILM,7,971,81,0
524653,OO,3045,DSM,MKE,5,365,66,0
1702,WN,4,HOU,DAL,3,420,60,0
52498,OO,6862,MBS,ORD,5,1213,72,0
334443,DL,2150,SEA,SLC,1,620,115,1
221222,AA,628,MIA,BOS,1,1150,185,0
165311,AA,732,DFW,LGA,5,815,205,0
37281,DL,2952,TPA,LGA,5,420,159,0
298185,CO,1764,MFE,IAH,6,501,69,1
527628,AA,1965,DFW,SFO,5,535,240,1
173700,DL,2451,ATL,SDF,5,1305,87,0
177128,WN,1456,OAK,LAX,6,515,75,0
1832,DL,303,MCO,SLC,3,430,304,0
430390,OO,6331,DEN,GUC,6,1158,48,1
265202,WN,4,PHX,SFO,4,680,140,0
241565,WN,107,MDW,PHL,3,375,125,0
448275,CO,1593,MCO,EWR,7,1205,157,0
66959,AA,1386,ORD,MSP,6,1170,95,1
36071,OO,6482,MRY,DEN,5,360,146,0
472228,WN,429,DEN,SFO,2,515,175,1
419397,OO,6343,SFO,SLC,6,475,107,1
501581,AS,511,SNA,SEA,3,1080,170,1
230456,AA,2442,LAX,DFW,2,705,190,0
36252,MQ,3366,CAE,DFW,5,365,185,0
154598,EV,5499,DCA,STL,4,1205,148,1
284108,XE,2256,AVL,EWR,5,705,109,0
112993,WN,1020,OMA,PHX,2,865,175,0
277316,MQ,3074,LAX,RNO,5,365,90,1
420656,WN,2079,SEA,SLC,6,550,115,0
101232,MQ,4023,ORD,MDT,1,1170,105,0
309175,DL,1567,ATL,SAN,6,1140,293,1
319163,OO,4521,CPR,SLC,7,778,85,0
191257,9E,4197,PWM,DTW,7,520,147,0
465933,YV,2828,RNO,PHX,1,1150,105,1
374884,EV,5139,ATL,CAE,3,815,58,1
68429,XE,2652,LEX,IAH,7,360,157,0
10482,YV,1047,LIH,HNL,3,890,29,0
502667,MQ,4370,ORD,MHK,3,1140,110,1
402605,DL,1865,MCI,ATL,5,328,131,0
411980,WN,1785,MSP,MDW,5,845,90,1
5124,AA,1461,DFW,SFO,3,605,240,1
292037,DL,1072,MSY,ATL,5,1125,95,1
518612,OO,6655,EAU,ORD,4,1007,68,1
82773,AA,874,ORD,BOS,7,1150,135,1
420658,WN,2396,LBB,DAL,6,550,65,0
431377,F9,511,DEN,SEA,6,1270,174,1
536627,AS,346,SEA,OAK,5,1045,122,0
61835,UA,193,LAS,SFO,6,810,105,0
270698,FL,1584,ATL,BKG,4,970,109,1
258987,DL,2931,LGA,DTW,4,365,118,0
258588,9E,3755,SWF,DTW,4,360,120,0
68851,OO,4762,PSP,SLC,7,390,102,0
292204,DL,2444,CVG,BOS,5,1135,124,1
85668,US,2161,LGA,DCA,1,360,59,0
218533,XE,2714,BWI,EWR,1,1005,85,1
497209,HA,20,HNL,SMF,3,855,310,1
229535,YV,7255,ORD,BDL,2,655,120,0
113810,OO,6279,SFO,SNA,2,907,85,1
163680,WN,3763,DEN,BWI,5,725,200,0
168944,WN,857,MCO,STL,5,1005,155,1
232644,AA,117,JFK,LAX,2,825,370,0
506880,FL,534,LGA,MKE,4,400,146,0
417110,UA,703,ORD,IAH,5,1260,169,0
460009,B6,525,EWR,MCO,1,841,165,0
339305,9E,3728,MEM,COU,1,875,82,0
147792,XE,2965,EWR,MSP,4,840,194,1
432477,AA,1851,DCA,MIA,7,365,160,0
110586,WN,2254,SAT,LAS,2,730,180,0
96083,US,1222,CLT,BWI,1,895,81,0
15018,OO,4727,SAT,SLC,3,1136,177,0
534218,CO,391,MIA,IAH,5,895,183,0
254114,MQ,3641,MIA,CMH,3,1045,160,1
153804,DL,689,ATL,RIC,4,1160,98,1
254760,EV,5295,VLD,ATL,3,1078,74,0
183916,MQ,3163,LAX,SJC,6,920,80,0
174887,OH,6421,EWR,CVG,6,385,140,1
140546,MQ,4285,ORD,CLT,4,470,115,0
279044,FL,473,BWI,ATL,5,450,120,0
306716,WN,1230,MDW,STL,6,985,65,1
237025,B6,1327,BOS,BWI,2,1060,92,1
40902,YV,1012,LIH,HNL,5,600,29,0
468680,DL,2123,BOS,DTW,2,343,142,1
359548,OO,6620,RNO,LAX,2,975,86,0
402756,9E,4013,FWA,ATL,5,360,113,0
288140,CO,1859,DCA,IAH,5,920,215,1
276755,US,1732,ATL,CLT,5,330,68,0
283745,DL,2243,EWR,ATL,5,690,144,1
20708,OO,6268,SFO,TUS,4,495,117,1
498196,MQ,3879,ORD,DCA,3,905,105,1
480610,OO,6616,ASE,DEN,2,954,48,1
36748,OO,4657,LEX,MSP,5,390,130,0
537022,YV,2689,CLT,SDF,5,1069,93,0
304350,WN,2957,BWI,RDU,6,845,65,1
10308,CO,50,CLE,EWR,3,885,109,1
465657,EV,5097,ATL,MYR,1,1140,74,0
416273,MQ,3058,RNO,LAX,5,1145,90,0
205792,AA,548,LAX,ORD,1,360,240,0
241033,B6,1224,RDU,BOS,3,360,101,0
240933,OO,6698,RDM,PDX,3,345,58,1
306808,UA,512,ORD,SJU,6,990,275,0
527846,DL,2326,FLL,ATL,5,545,115,0
328498,US,877,CLT,BWI,7,1335,79,1
410035,CO,267,IAH,SEA,5,735,284,1
278805,UA,885,LAS,SFO,5,437,106,0
515885,WN,1072,PHX,ABQ,4,865,65,1
6297,EV,5530,GTR,ATL,3,667,75,1
494344,XE,2988,IAH,ATL,3,700,118,1
363085,CO,620,AUS,IAH,2,1158,56,0
455972,WN,567,ABQ,ELP,1,630,55,0
416795,MQ,4486,JFK,BOS,5,1200,80,0
385645,CO,1559,DCA,IAH,4,420,212,1
169106,WN,425,MCO,PHL,5,1015,150,1
366401,XE,2169,EWR,CMH,3,380,114,0
230172,AA,511,DFW,COS,2,690,115,1
38991,WN,2927,PBI,TPA,5,505,50,0
232983,US,2174,DCA,LGA,2,840,80,0
210324,WN,741,SFO,DEN,1,575,150,1
170119,9E,4236,CLT,CVG,5,1065,99,0
315476,WN,2292,OAK,ONT,7,580,70,1
438372,EV,4970,VPS,MEM,7,680,94,0
333254,WN,767,DTW,STL,1,555,105,1
142193,WN,1402,TPA,ISP,4,550,155,1
132681,XE,2325,EWR,GSO,3,990,104,1
178000,CO,507,ONT,IAH,6,570,185,0
476161,AA,2547,JFK,MCO,2,720,180,1
197318,WN,126,AUS,FLL,7,840,155,1
65857,US,933,CLT,JAX,6,1075,73,0
345472,WN,826,SLC,PHX,1,1195,100,1
4358,9E,4081,JFK,RDU,3,565,130,1
182686,WN,1341,MSY,BHM,6,840,60,1
271293,US,1190,CLT,PIT,4,1000,84,1
401707,YV,1043,ITO,HNL,4,1270,47,0
493587,DL,724,SNA,ATL,3,665,246,1
481798,B6,7,BUF,JFK,2,1018,92,0
119154,EV,5499,DCA,STL,2,1205,148,0
144739,AA,779,ORD,SAN,4,685,260,0
269574,CO,1117,EWR,ORD,4,910,160,1
302189,UA,856,LAX,IAD,6,720,285,0
100131,DL,2997,JFK,PDX,1,1110,382,1
10014,CO,623,IAH,MSY,3,870,67,1
75859,9E,3678,GFK,MSP,7,785,65,1
40241,B6,1416,SFO,LGB,5,570,82,1
137158,DL,2239,DCA,ATL,3,1260,121,0
74756,XE,2461,JAN,IAH,7,723,77,0
527136,EV,5531,MYR,ATL,5,510,92,0
128706,MQ,3601,MIA,CHS,3,780,100,0
504490,OO,6864,SFO,BUR,3,1251,68,1
50295,B6,985,JFK,FLL,5,1090,193,1
222534,DL,187,JFK,LAS,1,1235,363,0
435697,MQ,4582,LGA,CLT,7,535,125,1
100570,XE,2948,MKE,CLE,1,1135,69,1
219745,YV,2827,PHX,TUS,1,1067,43,0
527853,FL,140,ATL,DTW,5,545,113,0
359473,WN,1999,FLL,BWI,2,970,155,1
404264,US,4,ORD,PHX,5,430,244,0
246816,UA,906,SFO,ORD,3,655,256,0
219635,WN,2038,BWI,HOU,1,1060,220,1
439620,YV,2952,TEX,PHX,7,742,121,0
496039,WN,1037,BWI,SDF,3,790,110,1
355011,DL,2727,ATL,FLL,2,735,110,0
210429,B6,504,FLL,EWR,1,584,166,0
324210,AA,2402,AUS,ORD,7,1045,165,0
443310,9E,3922,DTW,PVD,7,945,119,0
328884,EV,5532,ECP,ATL,1,330,69,0
530271,US,457,PHX,SLC,5,675,101,0
338193,AA,1192,DFW,ORF,1,815,160,1
18764,UA,187,IAD,SFO,4,391,368,0
245396,DL,2837,ATL,SAT,3,577,162,0
158183,DL,1187,DTW,ATL,5,450,141,0
463580,OH,6547,GRR,DCA,1,1030,99,1
248398,XE,2452,EWR,STL,3,735,169,0
466227,AA,1812,MIA,LAX,1,1170,355,0
217908,EV,5144,ATL,CAK,1,975,100,1
197692,CO,370,IAH,SFO,7,865,255,1
497606,WN,3567,BWI,CLE,3,875,75,1
392931,CO,694,LAX,IAH,4,789,191,1
257668,WN,3669,BUR,SMF,3,1265,75,1
116225,OH,6547,GRR,DCA,2,1040,105,0
50789,UA,375,DEN,SMF,5,1116,158,0
397542,DL,1566,GPT,ATL,4,1030,84,1
401449,MQ,3951,ORD,SGF,4,1250,100,1
320386,WN,460,MDW,PIT,7,840,75,1
529917,B6,683,BOS,DCA,5,660,101,1
444965,EV,7119,IAD,ROC,7,1030,73,1
325894,OO,6677,DEN,FAT,7,1135,147,1
282088,EV,5399,DSM,ATL,5,606,126,1
22498,WN,1847,BNA,TPA,4,585,105,1
35199,DL,1154,ATL,JFK,4,1300,135,0
9772,OO,6264,FAT,SFO,3,855,57,1
468466,B6,778,LAS,BOS,1,1409,293,0
111950,XE,2476,EWR,CVG,2,809,128,1
377271,OO,4618,DEN,SLC,3,940,90,0
531652,OO,6406,EUG,SFO,5,747,90,1
490330,OO,6598,SMF,SFO,3,499,48,0
337839,CO,323,IAH,MSY,1,795,68,0
57357,AS,307,SFO,SEA,6,550,129,0
198987,WN,1548,SEA,OAK,7,930,125,1
524907,AA,1462,MCI,ORD,5,385,95,1
377733,MQ,4346,ROC,ORD,3,965,125,1
461353,DL,1269,DTW,MCI,1,915,134,1
440533,DL,2928,RNO,SLC,7,795,82,1
131215,9E,3791,DLH,MSP,3,914,60,0
528567,WN,2868,PHX,SAN,5,585,75,1
90651,XE,2943,EWR,MEM,1,610,199,1
526840,DL,2891,IND,SLC,5,495,237,0
222204,MQ,2882,LBB,DFW,1,1205,65,0
198174,AA,312,DFW,RSW,7,890,145,1
31717,CO,1197,BOS,EWR,4,1065,97,0
292536,AA,2372,DFW,ORD,5,1150,135,0
362522,WN,2445,SJC,BUR,2,1130,60,1
289077,DL,2033,ATL,MSY,5,970,100,1
117600,OH,6314,JAX,DCA,2,1115,114,0
186347,US,1203,CLT,IAH,6,1085,170,1
258889,WN,1067,OAK,SAN,4,360,85,1
394056,YV,1025,KOA,HNL,4,845,40,0
518892,WN,1263,DEN,MCO,4,1020,210,1
430994,WN,3584,DEN,MDW,6,1210,135,0
173611,MQ,3715,ORD,PHL,5,1295,110,0
16191,MQ,4531,DCA,BNA,3,1200,115,1
376767,DL,1274,MSP,EWR,3,915,170,1
1383,AA,374,TUS,ORD,3,410,205,0
459280,DL,78,MCO,JFK,1,805,160,0
297447,WN,278,FLL,TPA,6,460,65,0
362638,FL,357,LGA,ATL,2,1136,157,0
446273,MQ,3002,SAN,LAX,7,1095,45,0
510913,MQ,3937,RST,ORD,4,605,70,0
483713,YV,2725,ELP,PHX,2,1110,91,0
308185,US,74,PHL,SEA,6,1070,368,1
379266,AA,1747,DFW,SJC,3,1045,230,0
333819,AS,562,PDX,LAX,1,590,137,0
508196,DL,1212,LAX,MSP,4,465,220,0
489884,MQ,4253,ORD,ICT,3,475,115,0
125976,MQ,4505,BOS,LGA,3,630,75,0
2763,MQ,3118,RNO,LAX,3,480,105,0
116874,B6,1016,JFK,BOS,2,1075,76,0
431175,B6,106,JFK,BUF,6,1238,87,0
287505,DL,2335,ATL,JAX,5,887,69,1
505493,CO,866,SEA,IAH,3,1430,238,1
503515,AA,759,DFW,LAX,3,1185,205,1
258620,AA,1921,EWR,MIA,4,360,185,1
537775,XE,3146,PHX,IAH,5,1130,144,1
48308,DL,2518,MCO,ATL,5,990,100,0
118135,WN,1584,BWI,MKE,2,1145,130,0
260724,UA,22,ROC,ORD,4,452,121,0
41335,AA,283,LAX,HNL,5,625,365,1
236810,CO,1779,IAH,SAT,2,1050,59,0
157355,WN,533,HOU,LAS,5,405,205,0
289398,WN,605,HOU,TPA,5,985,115,1
295599,EV,5362,SHV,ATL,6,360,120,0
378395,OO,4704,SLC,PDX,3,1000,125,1
461672,US,2038,DCA,BOS,1,930,88,1
379493,AS,363,SMF,SEA,3,1055,115,1
252993,OO,6335,SAN,LAX,3,987,41,0
374562,XE,5906,ORD,DSM,3,795,74,0
357603,EV,5058,BTR,ATL,2,874,89,0
116133,OH,6453,SDF,CVG,2,1035,48,0
386776,OO,7801,SLC,TWF,4,472,64,1
521309,WN,936,ELP,LAS,4,1145,115,1
304537,9E,4378,CLT,ATL,6,860,89,1
147975,EV,7131,CAE,IAD,4,855,83,1
331721,US,909,BOS,CLT,1,480,150,0
326621,WN,1758,SFO,SNA,7,1170,80,1
338573,AA,2162,DFW,PBI,1,835,150,0
8684,US,586,PHX,LAS,3,795,71,0
160280,OO,6499,LAX,SJC,5,551,71,1
415803,OO,6503,SAN,SFO,5,1097,96,0
89726,OH,6315,MCO,RDU,1,565,110,0
441513,XE,5976,RAP,ORD,7,847,124,1
353282,AA,1158,SAN,DFW,2,650,170,1
224209,WN,3684,SAT,DEN,2,370,145,0
467597,FL,519,ATL,CMH,1,1260,90,0
518518,HA,190,LIH,HNL,4,1001,30,1
183920,MQ,4137,ORD,BDL,6,920,125,0
197630,MQ,3971,SPI,ORD,7,860,60,0
307226,EV,7108,IAD,CHS,6,1017,101,1
70946,EV,5276,CHA,ATL,7,520,60,0
284457,DL,2848,FLL,BDL,5,725,178,0
46084,XE,5898,ORD,ROA,5,874,95,0
245207,US,1843,CLT,MCO,3,568,96,0
113610,B6,1014,JFK,BOS,2,899,81,0
438585,EV,5013,STL,MEM,7,690,73,0
156730,DL,2052,MSY,ATL,5,375,95,0
195264,WN,3682,FLL,AUS,7,730,195,1
233787,XE,2631,IAH,LFT,2,885,54,0
227098,WN,595,SJC,RNO,2,520,55,0
214250,US,1444,CLT,RDU,1,780,49,0
287687,WN,978,LAX,SFO,5,895,70,1
123157,US,987,PHL,MCO,3,480,163,1
59263,WN,3104,TPA,BDL,6,660,165,0
397579,WN,55,ELP,DAL,4,1030,85,1
464188,AA,785,LGA,DFW,1,1060,255,0
452130,MQ,3672,SDF,MIA,1,435,155,1
12622,DL,1659,STL,ATL,3,1007,102,1
50012,US,1866,CLT,RIC,5,1075,62,0
299956,DL,1925,BWI,ATL,6,600,125,0
121121,EV,7349,OKC,MEM,3,375,93,1
422627,CO,461,PHX,IAH,6,675,153,1
389971,DL,2812,ATL,ORD,4,635,129,0
243185,MQ,4341,ORD,RIC,3,460,115,0
195371,XE,2452,EWR,STL,7,735,169,1
528806,DL,1970,MSY,ATL,5,600,89,0
265667,CO,1607,TPA,IAH,4,705,144,1
486020,B6,460,FLL,BOS,2,1255,175,1
127314,OO,6301,LAX,PSP,3,701,50,0
491546,DL,2575,ATL,MEM,3,556,94,0
58325,US,1937,PHL,PBI,6,605,175,0
61065,EV,5486,CHS,ATL,6,761,82,0
75867,AS,672,SEA,DEN,7,785,155,0
514079,AA,1794,DFW,AUS,4,770,60,0
83236,AA,1086,DFW,HSV,7,1175,95,1
41181,US,1456,DCA,MCO,5,615,142,1
17766,OO,3099,OMA,MKE,4,349,81,0
194494,YV,2615,CLT,CLE,7,690,100,0
367912,EV,5293,BQK,ATL,3,455,80,1
29472,WN,698,SJC,LAX,4,950,70,0
33956,US,548,PHX,DFW,4,1185,137,0
507239,DL,2381,MCI,ATL,4,420,130,1
419169,AA,160,SAN,JFK,6,460,315,1
369507,HA,303,HNL,LIH,3,535,37,0
444728,DL,2284,SLC,BNA,7,1020,197,1
493199,DL,2190,ATL,BUF,3,645,127,0
298766,FL,865,ATL,MCO,6,530,91,0
241255,US,2161,LGA,DCA,3,360,59,0
406654,WN,1388,LAS,PDX,5,555,145,1
473557,WN,2375,ISP,MCO,2,585,170,1
396629,AA,180,LAX,JFK,4,985,310,0
66086,HA,235,OGG,HNL,6,1092,34,0
60670,AA,1622,PDX,DFW,6,740,220,1
21443,OO,6840,SFO,SBA,4,529,81,0
251354,AA,1607,DFW,PHX,3,900,155,0
419511,WN,118,DEN,AUS,6,480,125,0
328340,OO,4806,MSP,BIS,7,1310,81,0
240568,MQ,3535,DFW,LIT,2,1320,65,0
308497,MQ,4120,ORD,TYS,6,1090,95,0
511613,MQ,3253,DFW,CLL,4,640,55,1
94184,US,1242,PHX,DCA,1,795,248,1
275220,WN,668,HOU,MSY,4,1205,60,1
3430,9E,4273,GSP,ATL,3,515,84,0
217966,UA,915,IAD,SFO,1,978,362,1
440547,MQ,4441,DTW,LGA,7,795,104,1
338377,OH,6671,DTW,CVG,1,824,81,0
418773,AA,1109,DFW,AUS,6,430,60,0
175566,WN,2324,TPA,MDW,6,425,165,0
511867,MQ,2843,TXK,DFW,4,655,60,0
532286,CO,744,IAH,CLE,5,785,163,0
521868,MQ,3389,DFW,TXK,4,1175,55,1
90278,MQ,4436,DCA,JFK,1,595,65,0
362012,DL,2655,ATL,MEM,2,1100,90,1
59826,MQ,4299,BUF,ORD,6,690,115,0
287344,F9,486,MKE,MCO,5,880,164,0
16261,AA,1865,DFW,BUR,3,1205,205,0
21040,OO,6986,ORD,TVC,4,510,60,0
357290,UA,52,KOA,LAX,2,857,323,0
418497,AA,1533,ATL,DFW,6,415,150,0
67857,MQ,3535,DFW,LIT,6,1320,65,0
338119,EV,5058,ATL,BTR,1,810,99,1
527046,US,520,PHX,RNO,5,505,109,0
386037,9E,3894,TUL,MSP,4,435,126,0
359710,EV,5173,ECP,MEM,2,985,92,0
452129,MQ,3633,MIA,CLT,1,435,120,0
122364,B6,450,FLL,BOS,3,440,179,0
455417,OO,6217,DEN,RAP,1,605,68,0
481710,9E,4139,BIS,MSP,2,1013,92,0
253911,MQ,4130,MDT,ORD,3,1035,135,0
456424,OO,4720,PHX,SLC,1,659,106,0
45425,YV,7285,ORF,ORD,5,835,141,0
435863,XE,2134,IAH,ABQ,7,542,130,1
268396,OO,6719,DEN,MSO,4,847,126,0
154697,AA,1790,STL,DCA,4,1215,105,0
3727,WN,406,LAS,PHX,3,525,70,1
178767,WN,2497,MCO,MHT,6,610,170,0
427597,EV,5411,ATL,HPN,6,966,134,0
197640,WN,1321,SAN,SJC,7,860,80,1
425355,DL,2442,ATL,EWR,6,832,136,0
43302,AA,556,SAN,ORD,5,725,250,0
177591,UA,759,ORD,SFO,6,541,295,0
23785,DL,2815,ATL,PHX,4,654,256,0
514967,DL,2174,ATL,CHS,4,815,68,0
203230,B6,165,JFK,PDX,7,1155,388,1
275524,AA,1808,MIA,DEN,4,1235,270,1
406447,AA,457,MIA,STL,5,545,165,1
211115,XE,2064,IAH,IND,1,615,126,0
516547,AA,835,IND,DFW,4,900,145,0
248003,XE,5999,ORD,TUL,3,715,118,0
37202,AA,707,LGA,DFW,5,420,250,0
234194,YV,2972,LAS,SFO,2,905,92,0
460653,B6,456,FLL,BOS,1,880,186,0
2252,WN,640,SAT,DAL,3,450,60,0
144094,EV,5504,MGM,ATL,4,653,62,1
533908,XE,2047,OKC,IAH,5,875,79,1
67599,UA,355,ORD,IAH,6,1256,162,1
145849,DL,2472,TPA,ATL,4,740,94,0
171270,AA,776,LAS,LAX,5,1130,70,0
157508,AA,1088,BNA,LGA,5,420,125,0
361693,WN,3509,DEN,PHL,2,1080,210,1
50289,AA,735,DCA,MIA,5,1090,160,0
108555,WN,933,BWI,HOU,2,620,220,1
469561,AA,1361,HSV,DFW,2,385,135,0
102501,FL,190,ATL,DCA,1,1270,99,1
40187,WN,3157,MHT,MDW,5,565,165,0
428598,WN,1994,PHL,TPA,6,1030,175,1
148252,MQ,3031,LAX,SAN,4,870,45,0
348503,WN,3403,HOU,ABQ,2,405,135,1
231470,AA,2325,ORD,DFW,2,760,150,0
234136,AS,374,SEA,SMF,2,905,105,0
235673,DL,1393,BOS,LGA,2,990,73,0
78856,OO,6622,DEN,GJT,7,944,52,0
104826,WN,605,DEN,SLC,2,420,95,0
268708,WN,598,OAK,LAS,4,865,85,1
398726,XE,2194,GSO,IAH,4,1085,177,1
386304,9E,3712,ATL,IAD,4,450,122,0
304520,UA,794,ORD,BUF,6,857,95,0
246778,DL,1137,ATL,ABQ,3,654,215,0
460145,WN,661,LBB,LAS,1,850,140,1
510861,FL,507,MKE,LGA,4,601,124,0
200365,OO,4777,SLC,ABQ,7,1005,102,0
60763,AA,526,DFW,TPA,6,745,135,1
228307,B6,405,BOS,SAN,2,590,378,0
415451,US,1409,PHX,SFO,5,1070,122,0
507752,WN,1832,BWI,MCI,4,440,180,1
214899,DL,1850,LAS,MSP,1,814,186,0
441384,MQ,3060,LAX,FAT,7,840,60,0
148509,HA,188,HNL,KOA,4,884,44,1
177388,WN,1547,SFO,SNA,6,530,85,1
72477,MQ,3478,LIT,DFW,7,605,80,0
512505,XE,5895,ATW,ORD,4,685,60,0
213643,MQ,2746,BRO,DFW,1,745,95,0
125199,OO,7771,SLC,SGU,3,590,86,0
350027,WN,2660,TUS,LAX,2,480,90,0
227587,WN,257,MDW,FLL,2,545,185,0
358445,OO,4596,SLC,RDM,2,915,103,1
396355,UA,799,CLE,ORD,4,969,91,0
70461,WN,117,TUS,SAN,7,495,75,0
505263,AA,1410,DFW,TUL,3,1340,55,0
124591,OH,6359,CVG,IAD,3,555,92,0
181538,YV,7282,CHS,ORD,6,771,142,1
331434,US,1431,CLT,LAX,1,465,322,1
261294,B6,575,SWF,MCO,4,482,176,0
50842,WN,1440,OAK,SAN,5,1120,85,1
512242,AS,754,SEA,STL,4,675,225,0
95408,WN,3586,PVD,BWI,1,860,80,0
182235,OH,6371,ATL,LEX,6,815,72,0
294155,CO,389,CLE,PHX,5,1250,282,1
245859,WN,2092,MCI,STL,3,600,60,1
334294,EV,7098,JFK,IAD,1,612,81,0
225775,HA,118,HNL,KOA,2,451,42,0
486718,AS,143,PDX,ANC,2,1330,237,1
333961,WN,511,LAX,MDW,1,595,235,1
485641,WN,807,MDW,PHX,2,1220,240,1
166266,WN,628,BWI,BHM,5,865,135,1
251828,AA,1952,DFW,MCO,3,925,145,0
256448,UA,582,ORD,TPA,3,1170,159,0
276726,CO,611,EWR,IAH,5,330,230,1
349680,9E,3710,SBN,DTW,2,465,71,0
343176,XE,3055,SAV,IAH,1,1070,160,0
216695,OO,7043,DEN,COS,1,906,33,1
171514,OO,4873,COS,SLC,5,1140,96,0
187057,MQ,3058,RNO,LAX,6,1145,90,0
91944,AA,1247,ORD,LAX,1,680,265,0
88348,WN,3768,ONT,OAK,1,495,75,1
500254,WN,329,STL,DEN,3,1015,150,1
526098,XE,2128,CLE,BOS,5,450,104,0
391483,XE,2829,EWR,CMH,4,710,107,1
115250,9E,4060,DAL,MEM,2,990,89,0
344781,XE,5989,ROC,ORD,1,1157,123,1
461499,OO,7774,SLC,SGU,1,920,81,1
34988,WN,593,BWI,IND,4,1270,110,1
328589,FL,770,LAS,ATL,7,1359,230,1
149600,DL,691,RIC,ATL,4,940,110,1
301721,CO,1620,IAH,PHX,6,695,179,1
233888,WN,20,LAS,SAN,2,890,65,0
16107,WN,2189,PVD,PHL,3,1195,85,1
22720,YV,2816,PHX,DSM,4,598,178,1
431132,UA,597,ORD,MSP,6,1230,93,1
480878,EV,5072,BMI,ATL,2,966,104,1
11671,DL,2016,DEN,ATL,3,960,173,1
366250,DL,1625,BWI,ATL,3,375,129,0
320128,9E,4215,ATW,DTW,7,830,85,0
151052,UA,305,SFO,LAX,4,1018,90,0
2977,XE,5915,ORD,FAR,3,491,113,0
232340,9E,3703,GRR,MSP,2,810,96,1
349156,WN,961,OMA,PHX,2,435,180,1
450137,CO,794,LAX,IAH,1,335,181,1
441870,DL,2966,PHX,SLC,7,868,101,1
135080,WN,143,SAN,OAK,3,1120,90,0
294906,US,1238,CLT,SYR,5,1329,101,1
447080,US,1229,DCA,CLT,7,1140,87,1
423905,9E,3901,AVP,DTW,6,745,104,0
474127,DL,2765,DTW,RDU,2,615,107,1
163520,DL,1046,SLC,ATL,5,720,213,1
59629,UA,703,PDX,ORD,6,680,238,1
485577,WN,963,FLL,PHL,2,1215,165,1
474895,WN,11,HOU,TPA,2,655,115,1
103835,XE,2445,BOS,CLE,2,370,125,0
151594,AA,860,MIA,JFK,4,1045,185,0
214220,DL,1492,MSP,BOS,1,780,170,0
402555,AS,128,FAI,SEA,5,80,206,1
444146,B6,675,JFK,LAX,7,990,379,0
292184,AA,686,DFW,EWR,5,1135,195,0
209249,OH,6619,LGA,IND,1,520,155,0
376108,WN,577,PHX,SLC,3,880,100,1
512841,XE,2636,SAT,IAH,4,701,59,1
424169,FL,539,PHX,ATL,6,760,200,0
529432,MQ,2715,DFW,LFT,5,630,75,0
223723,AA,1406,OMA,DFW,2,360,125,0
13374,WN,224,FLL,ISP,3,1045,165,1
93749,OO,6901,CHS,ORD,1,773,142,0
47533,MQ,2769,DFW,SGF,5,950,75,1
421134,UA,609,DCA,ORD,6,585,131,0
223339,FL,28,ATL,MDW,1,1340,118,1
74979,CO,254,SFO,CLE,7,735,270,1
467054,US,919,STL,PHX,1,1215,207,0
537678,AA,1561,ORD,SFO,5,1125,285,1
366725,AS,560,PDX,LAX,3,400,137,0
90245,OO,6555,GJT,DEN,1,592,58,1
54482,AA,1466,DFW,BOS,6,380,200,0
489267,WN,2453,MAF,ABQ,3,440,70,0
359595,9E,3977,MHT,DTW,2,979,131,0
88647,MQ,3190,LAX,SJC,1,510,75,0
472547,WN,1353,MDW,SEA,2,530,285,1
352063,US,57,PHX,MSP,2,585,189,1
156400,OO,6930,ORD,TYS,5,360,87,0
83170,MQ,3305,DFW,LFT,7,1170,75,0
279953,AA,1425,ORD,SNA,5,500,265,0
250154,AA,1609,EWR,MIA,3,835,195,1
138635,YV,2735,ELP,PHX,4,370,80,1
77922,AA,2015,DTW,MIA,7,895,190,0
416377,DL,73,JFK,ATL,5,1155,175,1
324564,FL,371,LGA,ATL,7,1060,156,0
219262,CO,667,IAH,SEA,1,1045,277,1
120765,OO,6245,MFR,SFO,3,360,81,0
123844,UA,45,LAX,OGG,3,515,344,0
381577,DL,2866,MSP,FAR,3,1165,68,1
438871,CO,411,EWR,IAH,7,705,230,1
168665,WN,1047,ORF,MDW,5,990,135,0
425419,XE,2040,EWR,ATL,6,835,147,0
330215,XE,2410,BTR,IAH,1,405,71,1
414662,WN,1393,MDW,DTW,5,1015,75,1
64984,MQ,3377,TXK,DFW,6,1015,60,0
165328,EV,5494,ATL,TUL,5,815,129,0
88691,WN,28,BWI,ECP,1,510,145,0
265953,DL,1947,LGA,ATL,4,720,160,1
254883,WN,774,PIT,MDW,3,1080,95,1
9712,XE,3075,PVD,CLE,3,850,113,1
36305,AS,151,ANC,OTZ,5,370,95,0
202840,OO,6571,PDX,MFR,7,1135,61,0
257694,CO,1475,IAH,DFW,3,1270,64,0
180188,XE,2612,CVG,EWR,6,690,109,0
113023,OO,6302,LAX,PSP,2,868,51,0
177157,UA,860,IAD,BOS,6,519,96,0
109711,EV,5582,CRW,ATL,2,685,90,1
388205,WN,1492,MCO,CMH,4,540,135,1
226358,B6,109,BUF,JFK,2,485,84,0
295794,YV,7244,ROC,ORD,6,360,117,0
489441,MQ,4105,CLT,ORD,3,450,140,1
